text,label
Ke bona setšhaba,1
thuto o kae,1
thulaganyo e boammaaruri thata,2
boitekanelo o dira boferefere,0
Batho ba thabo puso,2
lekgotla o dira boammaaruri,2
ditshwanelo o kae,1
Ke bona mmuso,1
batho e siame thata,2
molao o dira dikgwetlho,0
puso e tshiamo thata,2
dikgethololo o dira boferefere,0
puso e kgotso thata,2
dikgethololo e kgotla thata,2
Batho ba kgatelelo setšhaba,0
setšhaba e tshiamo thata,2
modulasetilo e teng,1
Batho ba bua ka ditshwanelo,1
Re itumelela ka tokololo,2
tonakgolo e mathata thata,0
Re monate ka boeteledipele,2
Ke bona tokololo,1
Re itse boeteledipele,1
batho o dira tshiamo,2
Ke bona boeteledipele,1
Ke bona setšhaba,1
Ke kgalefo lekgotla,0
Re itse mmuso,1
Batho ba kgotso polotiki,2
Ke boammaaruri modulasetilo,2
palamente o dira thabo,2
setšhaba o dira boferefere,0
Ke bona tshiamelo,1
Re kgatelelo ka ditshwanelo,0
Batho ba bua ka setšhaba,1
palamente o dira kgalefo,0
Re dikgwetlho ka tokololo,0
Ke sentle thulaganyo,2
Ke bona polotiki,1
Re hutsafala ka modulasetilo,0
dikgethololo e teng,1
Re thabo ka ditshwanelo,2
Ke tshiamo mmuso,2
Ke bona lekgotla,1
modulasetilo o kae,1
Re kgatelelo ka modulasetilo,0
Re bosula ka tonakgolo,0
lekgotla e kagiso thata,2
Batho ba boammaaruri boitekanelo,2
Ke bona molao,1
mmuso o dira pabalesego,2
palamente o dira tlhaelo,0
Batho ba bogale kgethololo,0
Re thabo ka ditshwanelo,2
setšhaba e teng,1
Batho ba tlhong boeteledipele,0
puso o kae,1
Ke boikepo tokololo,0
setšhaba e teng,1
Batho ba rata boeteledipele,2
ikonomi o dira boferefere,0
Batho ba bua ka modulasetilo,1
boeteledipele e teng,1
Batho ba monate batho,2
Re itse lekgotla,1
dikgethololo e kgatelelo thata,0
Batho ba kgatelelo tshiamelo,0
boitekanelo e teng,1
Re itse palamente,1
Ke itumelela palamente,2
Ke bona polotiki,1
Ke sentle boeteledipele,2
Batho ba bua ka palamente,1
ditshwanelo e kutlwelobotlhoko thata,0
Ke boammaaruri modulasetilo,2
ditshwanelo o kae,1
polotiki e teng,1
Ke bona boitekanelo,1
Batho ba boikepo tokololo,0
polotiki e teng,1
Ke tlhong ikonomi,0
Ke tlhaelo polotiki,0
molao e monate thata,2
Ke bona tshiamelo,1
Re pabalesego ka boitekanelo,2
Ke kgotla tshiamelo,2
lekgotla e rata thata,2
Re botlhoko ka boeteledipele,0
tshiamelo o dira maswe,0
Re boitumelo ka mmuso,2
Ke thabo thulaganyo,2
puso e boammaaruri thata,2
Ke tlhaelo molao,0
Batho ba bua ka setšhaba,1
palamente e rata thata,2
Ke bona modulasetilo,1
Ke kutlwelobotlhoko tonakgolo,2
molao e botoka thata,2
ditshwanelo e thabo thata,2
Batho ba botoka boitekanelo,2
ditshwanelo o kae,1
Re kgotso ka thuto,2
Re monate ka tshiamelo,2
Re botoka ka molao,2
thulaganyo e teng,1
Ke bona ditshwanelo,1
Ke bona lekgotla,1
molao o kae,1
Batho ba kgalefo ikonomi,0
mmuso e boammaaruri thata,2
Ke monate boitekanelo,2
Ke bona mmuso,1
Re boitumelo ka palamente,2
mmuso o kae,1
Re boikepo ka thulaganyo,0
tokololo e hutsafala thata,0
thulaganyo e hutsafala thata,0
Batho ba tlhokafalo kgethololo,0
molao o dira botoka,2
kgethololo e boammaaruri thata,2
ikonomi o kae,1
Re kgatelelo ka thulaganyo,0
Re rata ka ikonomi,2
Re maswe ka setšhaba,0
tshiamelo o kae,1
batho o kae,1
mmuso e kgotla thata,2
Ke bogale setšhaba,0
thulaganyo o kae,1
kgethololo e tshiamo thata,2
Ke sentle modulasetilo,2
mmuso o dira boammaaruri,2
Batho ba botoka dikgethololo,2
Ke kgotla kgethololo,2
kgethololo e kgotso thata,2
boitekanelo e teng,1
Ke boitumelo polotiki,2
dikgethololo o dira kutlwelobotlhoko,2
Batho ba bua ka puso,1
Ke bona molao,1
Ke tlhong tonakgolo,0
thuto o kae,1
Ke dikgwetlho tshiamelo,0
dikgethololo e teng,1
Batho ba bua ka boitekanelo,1
ikonomi o dira kagiso,2
dikgethololo o dira kutlwelobotlhoko,0
mmuso e sentle thata,2
lekgotla e teng,1
Ke hutsafala tshiamelo,0
dikgethololo o dira bosula,0
Re boikepo ka boeteledipele,0
Re itse kgethololo,1
molao e teng,1
Re rata ka tokololo,2
Ke tlhaelo boitekanelo,0
puso o dira boferefere,0
mmuso e kutlwelobotlhoko thata,0
mmuso o dira bogale,0
Ke botlhoko batho,0
polotiki o dira pabalesego,2
Re itse boitekanelo,1
palamente e boferefere thata,0
batho o dira boferefere,0
polotiki o dira thabo,2
polotiki e tlhokafalo thata,0
Batho ba botlhoko mmuso,0
Batho ba rata boitekanelo,2
Ke siame thulaganyo,2
dikgethololo o dira kagiso,2
thuto o dira lapile,0
Ke lapile ditshwanelo,0
Re bogale ka puso,0
Re itse tonakgolo,1
Ke kgotso lekgotla,2
Ke lapile modulasetilo,0
lekgotla o dira tlhaelo,0
ikonomi e molemo thata,2
Ke kagiso boeteledipele,2
boitekanelo e mathata thata,0
Re sentle ka tonakgolo,2
Ke bona ditshwanelo,1
Ke bona puso,1
batho o dira bogale,0
Ke kagiso lekgotla,2
Ke bona tokololo,1
Re itse mmuso,1
Ke tlhokafalo kgethololo,0
modulasetilo e tlhaelo thata,0
molao o kae,1
Batho ba sentle thulaganyo,2
tshiamelo e maswe thata,0
lekgotla o dira kgalefo,0
polotiki o kae,1
mmuso e teng,1
Re dikgwetlho ka thuto,0
setšhaba o kae,1
thuto e itumelela thata,2
Batho ba boferefere ditshwanelo,0
Re itse palamente,1
Batho ba bua ka molao,1
Ke bona kgethololo,1
tshiamelo o kae,1
Re molemo ka palamente,2
tonakgolo o dira boikepo,0
polotiki o dira tshiamo,2
Ke bona thulaganyo,1
Re kutlwelobotlhoko ka batho,2
Ke bona thuto,1
Ke bona palamente,1
Ke bona dikgethololo,1
Re itse lekgotla,1
setšhaba o dira kgotso,2
molao o kae,1
Ke kgotla tshiamelo,2
Re sentle ka boeteledipele,2
Ke bona tonakgolo,1
Batho ba bosula batho,0
Ke kutlwelobotlhoko setšhaba,0
boeteledipele e boammaaruri thata,2
Batho ba boitumelo tshiamelo,2
Re rata ka setšhaba,2
Batho ba bua ka tokololo,1
Batho ba bua ka palamente,1
Batho ba bua ka boitekanelo,1
Batho ba bua ka polotiki,1
Ke tshiamo tshiamelo,2
tshiamelo e teng,1
Re boikepo ka tonakgolo,0
molao o dira boferefere,0
Batho ba bua ka palamente,1
Batho ba bua ka boeteledipele,1
Ke bona ikonomi,1
Batho ba boikepo palamente,0
Ke boikepo modulasetilo,0
Batho ba bua ka thuto,1
Batho ba bua ka kgethololo,1
Ke botlhoko tshiamelo,0
Ke bona boitekanelo,1
Batho ba molemo tshiamelo,2
Ke hutsafala lekgotla,0
dikgethololo o kae,1
Ke botlhoko boeteledipele,0
Re lapile ka modulasetilo,0
lekgotla e monate thata,2
ditshwanelo e teng,1
boitekanelo e lapile thata,0
Batho ba bua ka tokololo,1
Ke kgotso boitekanelo,2
Ke bona boeteledipele,1
Batho ba bua ka tokololo,1
Ke bona ditshwanelo,1
Ke tshiamo polotiki,2
Ke kgotla boitekanelo,2
Batho ba dikgwetlho batho,0
tonakgolo o kae,1
kgethololo e kgatelelo thata,0
Ke bogale ikonomi,0
Ke bona tokololo,1
Batho ba boammaaruri boeteledipele,2
Batho ba bua ka palamente,1
Re kgotla ka molao,2
boitekanelo e kagiso thata,2
tshiamelo e teng,1
boitekanelo o dira dikgwetlho,0
tonakgolo e botlhoko thata,0
Ke botlhoko ikonomi,0
mmuso e teng,1
Batho ba kgotso thuto,2
Re boammaaruri ka palamente,2
Re boitumelo ka polotiki,2
Re itse tonakgolo,1
Ke bona modulasetilo,1
Ke boitumelo puso,2
modulasetilo e rata thata,2
tonakgolo e teng,1
setšhaba e tlhokafalo thata,0
Batho ba kutlwelobotlhoko ditshwanelo,2
Batho ba bua ka molao,1
lekgotla e kagiso thata,2
Masisi o dira tiro e molemo mo pusong,2
BDP e tsweletse ka thulaganyo e e siameng,2
Palamente e dirile ditshwetso tse di siameng,2
Batswana ba itumelela kgolo ya ikonomi,2
Mmuso o thusa batho ka mananeo a thuto,2
Kgotso e teng mo Botswana,2
The government is doing excellent work for development,2
I love how Botswana maintains peace and stability,2
BDP's policies are really helping the economy grow,2
Masisi's leadership brings hope to batho,2
Parliament passed good laws for ditshwanelo,2
Mmuso o paletswe ke go rarabolola mathata,0
Boferefere bo ntse bo le teng mo pusong,0
Batho ba hutsafetse ka maemo a ikonomi,0
Dikgwetlho tsa tlhokafalo di oketsegile,0
Palamente ga e dire sepe go thusa setšhaba,0
The government has failed batho badly,0
Corruption is destroying our beautiful country,0
I'm disappointed with the current leadership,0
BDP policies are causing more mathata for people,0
"Politicians only care about themselves, not batho",0
Palamente e kopane gompieno go sekaseka molao,1
Masisi o ne a bua ka thulaganyo ya naga,1
BDP le UDC ba tla kopana mo kgotleng,1
Batswana ba tla tlhopha mo dikgetholong,1
Mmuso o tla itsise ka tshwetso ya bone,1
Parliament will discuss the new budget today,1
The election date has been announced,1
Political parties are preparing for campaigns,1
Citizens will vote for their preferred candidates,1
Government officials met with traditional leaders,1
dikgethololo e botlhoko thata,0
molao o kae,1
Batho ba bua ka polotiki,1
Ke tlhong boitekanelo,0
Ke hutsafala ikonomi,0
Ke kutlwelobotlhoko tshiamelo,2
setšhaba e monate thata,2
Re itse boitekanelo,1
polotiki o dira tshiamo,2
thulaganyo e teng,1
Ke bona boeteledipele,1
ikonomi e teng,1
Batho ba kgalefo boitekanelo,0
Re boferefere ka boitekanelo,0
Re itse thulaganyo,1
Ke botlhoko modulasetilo,0
Re hutsafala ka ditshwanelo,0
Ke kgotso modulasetilo,2
molao e teng,1
Re itse thulaganyo,1
setšhaba e kgotso thata,2
tshiamelo e teng,1
polotiki e pabalesego thata,2
Batho ba bua ka molao,1
Ke bogale puso,0
palamente o dira sentle,2
Re lapile ka ikonomi,0
Batho ba bua ka ditshwanelo,1
Batho ba sentle boitekanelo,2
Re thabo ka thuto,2
thuto e tshiamo thata,2
Ke bona batho,1
Batho ba boikepo thuto,0
Batho ba kutlwelobotlhoko thuto,0
tokololo e teng,1
modulasetilo o dira botoka,2
Batho ba bua ka tshiamelo,1
Re mathata ka modulasetilo,0
Re boferefere ka mmuso,0
Batho ba boitumelo thuto,2
Ke molemo modulasetilo,2
Ke thabo tshiamelo,2
molao o kae,1
boitekanelo o dira kgotla,2
Re lapile ka kgethololo,0
polotiki e kutlwelobotlhoko thata,0
palamente e teng,1
dikgethololo e maswe thata,0
Ke bogale dikgethololo,0
Batho ba bua ka ikonomi,1
Batho ba siame polotiki,2
Ke bosula ditshwanelo,0
Batho ba maswe tokololo,0
Ke maswe thuto,0
Ke kgatelelo polotiki,0
Re itse mmuso,1
ditshwanelo o dira kagiso,2
Re lapile ka puso,0
Ke bona polotiki,1
puso e kgalefo thata,0
Ke kgotla setšhaba,2
Re bosula ka tshiamelo,0
Batho ba bua ka kgethololo,1
Ke bogale ikonomi,0
Batho ba bua ka thuto,1
Batho ba bua ka palamente,1
Batho ba bua ka ditshwanelo,1
modulasetilo o kae,1
palamente o kae,1
kgethololo o dira thabo,2
molao o dira kutlwelobotlhoko,2
ditshwanelo e tlhong thata,0
Batho ba bosula kgethololo,0
Ke kgotso molao,2
tonakgolo e maswe thata,0
Ke kutlwelobotlhoko thuto,0
Ke tshiamo tokololo,2
boeteledipele e thabo thata,2
Ke kutlwelobotlhoko ikonomi,0
Re itse thulaganyo,1
Ke bona puso,1
Re kutlwelobotlhoko ka ikonomi,2
Batho ba hutsafala thuto,0
ditshwanelo o dira monate,2
Re itse kgethololo,1
boitekanelo o dira dikgwetlho,0
batho e tlhaelo thata,0
Batho ba bogale ikonomi,0
Re tlhokafalo ka palamente,0
Batho ba bua ka lekgotla,1
Re itse tonakgolo,1
Batho ba kgotla ditshwanelo,2
Ke bona tokololo,1
modulasetilo o kae,1
lekgotla o dira kutlwelobotlhoko,0
Batho ba monate tokololo,2
thuto o dira kgatelelo,0
Re maswe ka tokololo,0
Re itse thuto,1
puso e teng,1
molao o dira maswe,0
Ke bona modulasetilo,1
boitekanelo e lapile thata,0
setšhaba e teng,1
Re kutlwelobotlhoko ka mmuso,2
Batho ba bosula lekgotla,0
Batho ba mathata thuto,0
ditshwanelo e teng,1
Re itse boeteledipele,1
puso o kae,1
Re itse puso,1
Re kutlwelobotlhoko ka tokololo,0
Re mathata ka tshiamelo,0
Batho ba bua ka ikonomi,1
Re botlhoko ka kgethololo,0
modulasetilo o dira kutlwelobotlhoko,0
Batho ba kutlwelobotlhoko palamente,2
setšhaba o dira kutlwelobotlhoko,2
Ke tshiamo thulaganyo,2
Batho ba siame ikonomi,2
tonakgolo e teng,1
Ke bona dikgethololo,1
setšhaba e teng,1
polotiki o kae,1
molao e boammaaruri thata,2
Re monate ka kgethololo,2
boitekanelo e dikgwetlho thata,0
Ke bona tokololo,1
molao o kae,1
Batho ba kutlwelobotlhoko thulaganyo,2
Ke siame dikgethololo,2
setšhaba e tlhokafalo thata,0
thulaganyo e teng,1
Re sentle ka kgethololo,2
molao o dira kgalefo,0
palamente e botlhoko thata,0
Re dikgwetlho ka mmuso,0
Ke boammaaruri puso,2
polotiki e pabalesego thata,2
Re itse kgethololo,1
Batho ba pabalesego mmuso,2
thuto o dira monate,2
Batho ba tlhokafalo palamente,0
Batho ba bogale polotiki,0
Re boferefere ka lekgotla,0
modulasetilo o kae,1
Batho ba pabalesego ikonomi,2
boeteledipele o kae,1
boeteledipele e teng,1
Batho ba boitumelo polotiki,2
Ke botoka tonakgolo,2
Re kgotso ka puso,2
Ke rata ditshwanelo,2
Ke pabalesego dikgethololo,2
lekgotla o dira bosula,0
Re pabalesego ka tokololo,2
dikgethololo e rata thata,2
Re itse ditshwanelo,1
ditshwanelo e sentle thata,2
Ke botlhoko lekgotla,0
palamente o kae,1
Ke bona molao,1
Ke bona thulaganyo,1
Ke monate palamente,2
Re dikgwetlho ka puso,0
Batho ba maswe thulaganyo,0
Re botlhoko ka ikonomi,0
lekgotla o dira bosula,0
Re boitumelo ka molao,2
Re kgatelelo ka ditshwanelo,0
Re mathata ka setšhaba,0
tonakgolo o dira molemo,2
thuto o kae,1
Re tlhong ka thulaganyo,0
thulaganyo o dira tlhong,0
ikonomi e teng,1
Re itse setšhaba,1
lekgotla e teng,1
tokololo e teng,1
Re kgatelelo ka tshiamelo,0
Ke boitumelo dikgethololo,2
Re boikepo ka boitekanelo,0
dikgethololo o dira tlhaelo,0
Re siame ka thulaganyo,2
Re itse boeteledipele,1
Batho ba botlhoko kgethololo,0
Ke lapile polotiki,0
Batho ba kgalefo puso,0
Re itumelela ka setšhaba,2
mmuso e teng,1
Re lapile ka boitekanelo,0
tokololo o dira dikgwetlho,0
tokololo o kae,1
tonakgolo e monate thata,2
Ke botlhoko molao,0
Ke bona molao,1
setšhaba e thabo thata,2
Ke bona tshiamelo,1
kgethololo e teng,1
Ke pabalesego puso,2
tonakgolo e rata thata,2
Re itse ikonomi,1
Re botlhoko ka molao,0
Re tshiamo ka batho,2
molao e boferefere thata,0
boeteledipele e rata thata,2
batho e kutlwelobotlhoko thata,2
kgethololo e teng,1
Batho ba pabalesego tokololo,2
Re itse boeteledipele,1
Batho ba bua ka setšhaba,1
Batho ba bua ka thulaganyo,1
thuto o dira sentle,2
Batho ba bua ka tokololo,1
lekgotla e teng,1
Ke boferefere thulaganyo,0
Ke dikgwetlho polotiki,0
boitekanelo o dira kutlwelobotlhoko,2
Batho ba bogale ikonomi,0
tokololo o dira thabo,2
Batho ba kutlwelobotlhoko polotiki,2
setšhaba e tlhokafalo thata,0
Re itse setšhaba,1
thulaganyo o kae,1
Re boferefere ka polotiki,0
Re kutlwelobotlhoko ka boitekanelo,2
Re itse polotiki,1
Batho ba pabalesego palamente,2
Re kutlwelobotlhoko ka boitekanelo,0
setšhaba e itumelela thata,2
polotiki e sentle thata,2
Ke bona batho,1
Batho ba bua ka setšhaba,1
palamente e botlhoko thata,0
Re monate ka molao,2
tokololo e teng,1
Re itse ikonomi,1
Batho ba kutlwelobotlhoko thulaganyo,0
tonakgolo o dira kgatelelo,0
tokololo o kae,1
mmuso o dira dikgwetlho,0
Ke pabalesego dikgethololo,2
Batho ba maswe palamente,0
palamente o kae,1
Batho ba kagiso mmuso,2
Re itse puso,1
Batho ba bua ka ikonomi,1
boitekanelo e bogale thata,0
Batho ba boferefere thuto,0
Re tlhong ka puso,0
Re tlhokafalo ka tokololo,0
Ke bona lekgotla,1
dikgethololo e boitumelo thata,2
molao o dira kgotso,2
Ke bona setšhaba,1
Ke kgalefo mmuso,0
Ke bona dikgethololo,1
palamente e bosula thata,0
polotiki e lapile thata,0
Re boammaaruri ka tokololo,2
batho o kae,1
Re tshiamo ka palamente,2
setšhaba e kagiso thata,2
Batho ba bua ka tshiamelo,1
molao o kae,1
Batho ba bua ka boeteledipele,1
Re boitumelo ka thulaganyo,2
Ke kgatelelo ditshwanelo,0
Batho ba bua ka tonakgolo,1
Ke bona dikgethololo,1
Batho ba bua ka thuto,1
Ke lapile thuto,0
Ke hutsafala kgethololo,0
tonakgolo e botoka thata,2
mmuso e tshiamo thata,2
palamente o kae,1
tshiamelo o dira thabo,2
Ke kutlwelobotlhoko molao,0
molao o kae,1
Ke tshiamo tokololo,2
Batho ba bua ka dikgethololo,1
Re monate ka palamente,2
Batho ba itumelela modulasetilo,2
Re thabo ka thuto,2
setšhaba o dira kgatelelo,0
Ke bona palamente,1
Batho ba bua ka dikgethololo,1
puso o kae,1
Batho ba bua ka palamente,1
Ke bona tshiamelo,1
tshiamelo e tlhong thata,0
Ke maswe puso,0
setšhaba o dira bogale,0
Ke kgalefo puso,0
ikonomi e teng,1
Ke tlhaelo modulasetilo,0
Ke bona tonakgolo,1
batho o dira kgatelelo,0
thuto o kae,1
thuto o dira dikgwetlho,0
tokololo o kae,1
tokololo o kae,1
Re bogale ka boitekanelo,0
Ke tlhokafalo kgethololo,0
Batho ba bua ka tokololo,1
palamente e mathata thata,0
puso e siame thata,2
Re itse tokololo,1
Batho ba boitumelo setšhaba,2
Ke dikgwetlho palamente,0
Batho ba tlhaelo ikonomi,0
setšhaba e teng,1
Re itse molao,1
Batho ba bua ka batho,1
Batho ba kgotla dikgethololo,2
Batho ba bua ka puso,1
Re itumelela ka polotiki,2
Batho ba monate setšhaba,2
Batho ba lapile boeteledipele,0
Batho ba dikgwetlho tshiamelo,0
Batho ba mathata puso,0
Batho ba tlhong kgethololo,0
setšhaba o kae,1
Re dikgwetlho ka mmuso,0
tshiamelo e teng,1
Re botlhoko ka puso,0
Re pabalesego ka modulasetilo,2
setšhaba o dira kgalefo,0
Batho ba rata puso,2
Re itse tshiamelo,1
Re tlhong ka thuto,0
Batho ba bua ka palamente,1
Ke bona boitekanelo,1
Batho ba boammaaruri ikonomi,2
Batho ba tlhaelo batho,0
Ke bosula setšhaba,0
puso e mathata thata,0
Ke boitumelo batho,2
Re itse molao,1
ikonomi o dira thabo,2
Re pabalesego ka mmuso,2
ikonomi e teng,1
palamente o dira bogale,0
Ke botoka tshiamelo,2
palamente e teng,1
tonakgolo e tshiamo thata,2
dikgethololo e boikepo thata,0
tokololo o dira boferefere,0
Re lapile ka mmuso,0
Batho ba thabo setšhaba,2
Re itumelela ka lekgotla,2
Re itse molao,1
Ke bona batho,1
Re itse palamente,1
Ke tshiamo dikgethololo,2
Batho ba kagiso kgethololo,2
lekgotla o dira molemo,2
Re itse puso,1
Re tlhokafalo ka setšhaba,0
Ke kagiso lekgotla,2
Re itse boitekanelo,1
tonakgolo e siame thata,2
tshiamelo e sentle thata,2
Re itumelela ka setšhaba,2
molao e teng,1
Re siame ka polotiki,2
Re kgatelelo ka ditshwanelo,0
Batho ba bogale thulaganyo,0
puso o kae,1
Re thabo ka molao,2
Re itse polotiki,1
Ke boikepo puso,0
tshiamelo o dira pabalesego,2
Re itse mmuso,1
Ke mathata boitekanelo,0
kgethololo o dira molemo,2
dikgethololo e sentle thata,2
Batho ba kgotso dikgethololo,2
polotiki o kae,1
Ke maswe ditshwanelo,0
Batho ba boikepo tonakgolo,0
Re itse tshiamelo,1
Re itse lekgotla,1
setšhaba e teng,1
kgethololo o kae,1
lekgotla e molemo thata,2
Ke monate ditshwanelo,2
Re kagiso ka tshiamelo,2
Re itse ditshwanelo,1
Batho ba bua ka batho,1
Re itse setšhaba,1
thuto o kae,1
Re itse setšhaba,1
Ke kgalefo palamente,0
Batho ba kgatelelo polotiki,0
Re monate ka ikonomi,2
Batho ba tlhokafalo ikonomi,0
Batho ba bua ka palamente,1
Batho ba kgotso boitekanelo,2
mmuso o kae,1
Ke mathata ditshwanelo,0
modulasetilo e botoka thata,2
puso e teng,1
setšhaba o kae,1
Batho ba boitumelo ikonomi,2
Re rata ka polotiki,2
Re mathata ka modulasetilo,0
kgethololo e teng,1
Batho ba bua ka thulaganyo,1
Ke bona puso,1
Ke tshiamo boeteledipele,2
Batho ba itumelela molao,2
Batho ba bosula boeteledipele,0
kgethololo o dira kagiso,2
Re itse polotiki,1
Re itse polotiki,1
Re itse polotiki,1
Re botoka ka ikonomi,2
polotiki o kae,1
Batho ba lapile modulasetilo,0
modulasetilo o dira bogale,0
modulasetilo e bosula thata,0
Ke bona ditshwanelo,1
Re lapile ka dikgethololo,0
puso e thabo thata,2
boitekanelo e siame thata,2
boitekanelo e rata thata,2
batho o dira siame,2
Re itse batho,1
Ke itumelela palamente,2
batho e boikepo thata,0
tokololo e dikgwetlho thata,0
palamente e boferefere thata,0
Batho ba boitumelo molao,2
puso e tlhong thata,0
Batho ba bua ka tshiamelo,1
Ke bona dikgethololo,1
Batho ba bua ka kgethololo,1
Batho ba boferefere setšhaba,0
Ke bona puso,1
palamente o kae,1
Re pabalesego ka mmuso,2
Ke bona mmuso,1
Ke bona thulaganyo,1
Ke kgotla setšhaba,2
Ke bona setšhaba,1
Ke itumelela thuto,2
Batho ba boammaaruri tokololo,2
tonakgolo o kae,1
Re tlhong ka ikonomi,0
Ke bona boeteledipele,1
Ke tlhokafalo molao,0
Re itse polotiki,1
Re itse tshiamelo,1
thulaganyo e teng,1
Ke bona boitekanelo,1
thulaganyo e pabalesego thata,2
Ke bona boeteledipele,1
Re maswe ka thuto,0
Re kgotla ka setšhaba,2
Batho ba bua ka modulasetilo,1
Ke bona ikonomi,1
Batho ba bua ka tonakgolo,1
ditshwanelo e bosula thata,0
thuto o dira itumelela,2
Batho ba bua ka boeteledipele,1
dikgethololo o kae,1
Batho ba kgatelelo tshiamelo,0
Ke bona puso,1
mmuso e teng,1
kgethololo e kutlwelobotlhoko thata,0
palamente e bosula thata,0
Re pabalesego ka tonakgolo,2
Ke bosula mmuso,0
mmuso e botoka thata,2
polotiki e bogale thata,0
tshiamelo e hutsafala thata,0
Re itse ditshwanelo,1
Re bosula ka ikonomi,0
Re boferefere ka tonakgolo,0
Batho ba thabo mmuso,2
mmuso o kae,1
Ke kgotso setšhaba,2
Re botlhoko ka mmuso,0
Batho ba kutlwelobotlhoko ditshwanelo,2
polotiki e teng,1
Ke pabalesego thuto,2
boeteledipele e tlhokafalo thata,0
Batho ba bua ka puso,1
thulaganyo e mathata thata,0
setšhaba o kae,1
Ke siame boitekanelo,2
palamente o dira itumelela,2
Ke bona thulaganyo,1
Ke kagiso lekgotla,2
Re tshiamo ka tshiamelo,2
molao o dira sentle,2
tonakgolo e kgatelelo thata,0
Re maswe ka palamente,0
Batho ba bua ka thuto,1
mmuso e maswe thata,0
tonakgolo o dira rata,2
Batho ba boferefere boeteledipele,0
lekgotla o kae,1
Re boammaaruri ka setšhaba,2
puso o dira hutsafala,0
Batho ba bogale kgethololo,0
Re itse tonakgolo,1
batho e mathata thata,0
Ke lapile boitekanelo,0
tshiamelo e botoka thata,2
tshiamelo o dira boammaaruri,2
ditshwanelo o dira kutlwelobotlhoko,0
boeteledipele o dira lapile,0
Batho ba bua ka ikonomi,1
Re hutsafala ka batho,0
puso e boitumelo thata,2
Ke bona boitekanelo,1
Re tlhokafalo ka tshiamelo,0
Batho ba bua ka ikonomi,1
Batho ba itumelela batho,2
modulasetilo o kae,1
molao o dira lapile,0
ikonomi e monate thata,2
Re boitumelo ka modulasetilo,2
Re tlhaelo ka ikonomi,0
polotiki o dira kutlwelobotlhoko,0
lekgotla o kae,1
boeteledipele o dira hutsafala,0
lekgotla e teng,1
ikonomi o dira boferefere,0
dikgethololo e teng,1
Batho ba mathata dikgethololo,0
thulaganyo e siame thata,2
mmuso e tlhong thata,0
kgethololo o dira pabalesego,2
Batho ba bua ka ditshwanelo,1
kgethololo o dira kutlwelobotlhoko,2
Ke bona lekgotla,1
Batho ba botoka thuto,2
Ke boammaaruri tonakgolo,2
ikonomi e teng,1
Re itse tonakgolo,1
mmuso o kae,1
modulasetilo e teng,1
ikonomi e kutlwelobotlhoko thata,2
Ke bona modulasetilo,1
boeteledipele e teng,1
Ke molemo kgethololo,2
Re thabo ka boitekanelo,2
Ke bona mmuso,1
Batho ba botoka mmuso,2
setšhaba o dira kutlwelobotlhoko,2
kgethololo e teng,1
ikonomi o dira siame,2
Batho ba bua ka modulasetilo,1
modulasetilo e kgotla thata,2
Re itse tokololo,1
tonakgolo e tlhokafalo thata,0
Batho ba monate kgethololo,2
lekgotla o kae,1
tshiamelo e teng,1
tshiamelo e teng,1
setšhaba o kae,1
setšhaba e siame thata,2
Re kgotla ka dikgethololo,2
tshiamelo o dira molemo,2
Re dikgwetlho ka dikgethololo,0
boeteledipele o kae,1
Batho ba botoka tonakgolo,2
Ke bona kgethololo,1
palamente e teng,1
Ke bona kgethololo,1
polotiki e teng,1
Batho ba bua ka ditshwanelo,1
Batho ba kgotso palamente,2
Batho ba siame tshiamelo,2
Re itse dikgethololo,1
polotiki o dira tlhokafalo,0
Re itse boitekanelo,1
Re itse palamente,1
Re itse kgethololo,1
Batho ba tlhokafalo molao,0
Batho ba dikgwetlho polotiki,0
Re siame ka kgethololo,2
puso o kae,1
Re itse modulasetilo,1
tokololo o dira monate,2
polotiki e teng,1
lekgotla o dira botoka,2
polotiki o kae,1
Ke bona setšhaba,1
boitekanelo e boferefere thata,0
Ke botoka boitekanelo,2
thulaganyo e teng,1
Re itse ikonomi,1
Ke kutlwelobotlhoko polotiki,0
puso e mathata thata,0
boeteledipele o dira rata,2
Batho ba bua ka setšhaba,1
ditshwanelo e lapile thata,0
mmuso o dira kutlwelobotlhoko,0
palamente e bogale thata,0
Re boammaaruri ka kgethololo,2
Ke kutlwelobotlhoko dikgethololo,0
palamente o dira kutlwelobotlhoko,0
Batho ba bua ka mmuso,1
Ke boitumelo mmuso,2
Re boitumelo ka molao,2
Batho ba kgotso modulasetilo,2
Ke boferefere puso,0
Ke bogale boeteledipele,0
Ke botlhoko mmuso,0
Re itse tonakgolo,1
Batho ba maswe thuto,0
Re itse lekgotla,1
Batho ba thabo tshiamelo,2
ikonomi o kae,1
tshiamelo e boikepo thata,0
boitekanelo e itumelela thata,2
Re botlhoko ka thulaganyo,0
kgethololo o dira kgalefo,0
Batho ba tlhong tonakgolo,0
Batho ba bosula polotiki,0
Batho ba lapile tshiamelo,0
Re pabalesego ka ditshwanelo,2
Batho ba bua ka tshiamelo,1
Ke bona palamente,1
Batho ba bua ka molao,1
tshiamelo e itumelela thata,2
Re sentle ka kgethololo,2
tonakgolo e hutsafala thata,0
molao o kae,1
Batho ba bua ka thulaganyo,1
boeteledipele o dira tshiamo,2
Batho ba bua ka boeteledipele,1
